FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/3/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
13.499756	11.947021	0.000000
13.515015	11.953125	0.001282
13.530273	11.965942	0.001587
13.544922	11.991577	0.001923
13.560181	12.023315	0.001282
13.574829	12.023315	0.001282
13.590088	12.030029	0.001923
13.604736	12.048950	0.001587
13.619995	12.074585	0.001923
13.635254	12.074585	0.002563
13.649902	12.086792	0.001923
13.665161	12.112427	0.001923
13.679810	12.131958	0.001587
13.695068	12.131958	0.000977
13.709717	12.150879	0.002228
13.724976	12.156982	0.000641
13.740234	12.169800	0.001282
13.754883	12.201538	0.000000
13.770142	12.214355	0.001923
13.784790	12.227173	0.001282
13.800049	12.239990	0.000336
13.814697	12.258911	0.001587
13.829956	12.265625	0.002228
13.845215	12.291260	0.002228
13.859863	12.297363	0.001282
13.875122	12.310181	0.001587
13.889771	12.322998	0.002228
13.905029	12.360840	0.002563
13.920288	12.360840	0.001923
13.934937	12.373657	0.002563
13.950195	12.405396	0.003510
13.964844	12.412109	0.000641
13.980103	12.412109	0.001282
13.994751	12.437744	0.000977
14.010010	12.437744	0.000336
14.025269	12.475586	0.001282
14.039917	12.469482	0.001923
14.055176	12.495117	0.001587
14.069824	12.514038	0.002563
14.085083	12.520142	0.002563
14.099731	12.520142	0.001923
14.114990	12.539673	0.001923
14.130249	12.558594	0.002228
14.144897	12.597046	0.001282
14.160156	12.597046	0.002563
14.174805	12.597046	0.001282
14.190063	12.634888	0.000641
14.204712	12.622070	0.000641
14.219971	12.666626	0.002869
14.235229	12.679443	0.000977
14.249878	12.679443	0.001923
14.265137	12.723999	0.001587
14.279785	12.749634	0.001282
14.295044	12.717896	0.001587
14.310303	12.736816	0.001282
14.324951	12.749634	0.001923
14.340210	12.768555	0.003204
14.354858	12.788086	0.001587
14.370117	12.794189	0.002869
14.384766	12.819824	0.001923
