FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/3/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
1.380005	0.765991	0.036652
1.395264	0.753174	0.033783
1.409912	0.772095	0.032196
1.425171	0.791626	0.033447
1.439819	0.810547	0.032806
1.455078	0.823364	0.035065
1.469727	0.842285	0.035065
1.484985	0.816650	0.035675
1.500244	0.848999	0.035065
1.514893	0.836182	0.035370
1.530151	0.861816	0.035370
1.544800	0.861816	0.034424
1.560059	0.886841	0.037292
1.574707	0.906372	0.037292
1.589966	0.925293	0.036652
1.605225	0.912476	0.037292
1.619873	0.931396	0.036957
1.635132	0.938110	0.035675
1.649780	0.944214	0.033783
1.665039	0.969849	0.033142
1.680298	0.988770	0.035675
1.694946	0.988770	0.036957
1.710205	1.014404	0.036652
1.724854	0.995483	0.038239
1.740112	1.014404	0.036652
1.754761	1.014404	0.035675
1.770020	1.033325	0.036316
1.785278	1.071777	0.037292
1.799927	1.071777	0.037903
1.815186	1.065674	0.037903
1.829834	1.097412	0.037903
1.845093	1.097412	0.036652
1.859741	1.097412	0.036957
1.875000	1.110229	0.034424
1.890259	1.116333	0.036011
1.904907	1.141968	0.037903
1.920166	1.148071	0.038239
1.934814	1.173706	0.036957
1.950073	1.199341	0.034424
1.964722	1.167603	0.034729
1.979980	1.192627	0.032501
1.995239	1.205444	0.032806
2.009888	1.243896	0.034729
2.025146	1.237183	0.034424
2.039795	1.237183	0.034729
2.055054	1.256714	0.035675
2.069702	1.243896	0.036011
2.084961	1.288452	0.034088
2.100220	1.281738	0.034088
2.114868	1.294556	0.034088
2.130127	1.333008	0.037292
2.144775	1.345825	0.038544
2.160034	1.314087	0.037903
2.175293	1.326904	0.037903
2.189941	1.371460	0.036957
2.205200	1.364746	0.036011
2.219849	1.364746	0.036316
2.235107	1.409302	0.038239
2.249756	1.416016	0.038544
2.265015	1.422119	0.036957
2.280273	1.416016	0.038544
2.294922	1.428833	0.036316
2.310181	1.434937	0.035370
2.324829	1.473389	0.033142
2.340088	1.479492	0.035065
2.354736	1.498413	0.037598
2.369995	1.511230	0.035675
2.385254	1.524048	0.035675
2.399902	1.517944	0.037598
2.415161	1.536865	0.035675
2.429810	1.536865	0.034424
2.445068	1.549683	0.035370
2.459717	1.555786	0.037292
2.474976	1.600342	0.037598
2.490234	1.600342	0.038879
2.504883	1.613159	0.037903
2.520142	1.607056	0.038879
2.534790	1.587524	0.035065
2.550049	1.632690	0.036011
2.564697	1.651611	0.036957
2.579956	1.664429	0.037598
2.595215	1.683350	0.038239
2.609863	1.677246	0.038879
2.625122	1.683350	0.037598
2.639771	1.696167	0.036652
2.655029	1.708984	0.037903
2.670288	1.715088	0.038239
2.684937	1.753540	0.035675
2.700195	1.753540	0.038239
2.714844	1.766357	0.038879
2.730103	1.772461	0.039185
2.744751	1.779175	0.038239
2.760010	1.791992	0.036652
2.775269	1.804199	0.037292
2.789917	1.817017	0.037598
2.805176	1.836548	0.039520
2.819824	1.855469	0.039520
2.835083	1.868286	0.038879
2.849731	1.874390	0.038879
2.864990	1.874390	0.037598
2.880249	1.881104	0.035675
2.894897	1.893921	0.036011
2.910156	1.918945	0.037292
2.924805	1.944580	0.039825
2.940063	1.944580	0.037903
2.954712	1.957397	0.039520
2.969971	1.963501	0.036957
2.985229	1.957397	0.036316
2.999878	1.983032	0.036957
3.015137	2.008057	0.036316
3.029785	2.014771	0.036316
3.045044	2.059326	0.039520
3.060303	2.059326	0.040771
3.074951	2.033691	0.039520
3.090210	2.065430	0.039825
3.104858	2.065430	0.037292
3.120117	2.091064	0.037598
3.134766	2.129517	0.037598
3.150024	2.122803	0.039520
3.165283	2.135620	0.041412
3.179932	2.135620	0.040466
3.195190	2.142334	0.039520
3.209839	2.180176	0.037903
3.225098	2.186890	0.036011
3.239746	2.186890	0.037903
3.255005	2.218628	0.036652
3.270264	2.224731	0.040161
3.284912	2.237549	0.040161
3.300171	2.263184	0.040466
3.314819	2.263184	0.041412
3.330078	2.263184	0.040161
3.344727	2.282104	0.038879
3.359985	2.313843	0.040771
3.375244	2.326660	0.041748
3.389893	2.352295	0.038879
3.405151	2.320557	0.040771
3.419800	2.339478	0.040466
3.435059	2.352295	0.039825
3.449707	2.352295	0.037598
3.464966	2.352295	0.037292
3.480225	2.428589	0.039520
3.494873	2.428589	0.039185
3.510132	2.422485	0.039825
3.524780	2.441406	0.039185
3.540039	2.435303	0.039825
3.555298	2.448120	0.038239
3.569946	2.473145	0.037598
3.585205	2.492676	0.038544
3.599854	2.517700	0.040161
3.615112	2.524414	0.042389
3.629761	2.537231	0.043030
3.645020	2.550049	0.041748
3.660278	2.537231	0.040771
3.674927	2.550049	0.039185
3.690186	2.556152	0.041412
3.704834	2.575073	0.041412
3.720093	2.626343	0.041412
3.734741	2.613525	0.040771
3.750000	2.632446	0.041107
3.765259	2.645264	0.038879
3.779907	2.651978	0.038544
3.795166	2.651978	0.037903
3.809814	2.683716	0.037903
3.825073	2.696533	0.038879
3.839722	2.702637	0.039520
3.854980	2.709351	0.039520
3.870239	2.715454	0.039185
3.884888	2.734375	0.038544
3.900146	2.760010	0.037292
3.914795	2.760010	0.036652
3.930054	2.785645	0.036652
3.944702	2.804565	0.037903
3.959961	2.791748	0.039520
3.975220	2.817383	0.039185
3.989868	2.817383	0.040161
4.005127	2.830200	0.038239
4.019775	2.849121	0.039520
4.035034	2.868652	0.037903
4.050293	2.893677	0.040466
4.064941	2.900391	0.042053
4.080200	2.906494	0.040161
4.094849	2.919312	0.041748
4.110107	2.919312	0.041748
4.124756	2.951050	0.040161
4.140015	2.938232	0.038879
4.155273	2.982788	0.041748
4.169922	3.002319	0.042389
4.185181	2.976685	0.041412
4.199829	3.027954	0.042389
4.215088	3.027954	0.041412
4.229736	3.015137	0.041107
4.244995	3.021240	0.039185
4.260254	3.059692	0.039825
4.274902	3.097534	0.041748
4.290161	3.117065	0.043030
4.304810	3.123169	0.042053
4.320068	3.104248	0.042389
4.334717	3.110352	0.041748
4.349976	3.129883	0.040466
4.365234	3.167725	0.040161
4.379883	3.193359	0.041107
4.395142	3.206177	0.043976
4.409790	3.218994	0.042694
4.425049	3.206177	0.042389
4.439697	3.199463	0.042053
4.454956	3.218994	0.041412
4.470215	3.250732	0.040771
4.484863	3.282471	0.039520
4.500122	3.295288	0.040161
4.514771	3.314209	0.043030
4.530029	3.327026	0.041412
4.545288	3.333740	0.040771
4.559937	3.333740	0.040466
4.575195	3.345947	0.038239
4.589844	3.352661	0.039520
4.605103	3.371582	0.037903
4.619751	3.397217	0.042053
4.635010	3.403320	0.042694
4.650269	3.416138	0.042389
4.664917	3.428955	0.043030
4.680176	3.422852	0.042053
4.694824	3.441772	0.042053
4.710083	3.460693	0.043335
4.724731	3.505249	0.043640
4.739990	3.518066	0.044281
4.755249	3.524780	0.043030
4.769897	3.537598	0.042389
4.785156	3.530884	0.043335
4.799805	3.518066	0.039520
4.815063	3.562622	0.039520
4.829712	3.582153	0.040466
4.844971	3.601074	0.041107
4.860229	3.619995	0.043030
4.874878	3.626709	0.040771
4.890137	3.645630	0.042053
4.904785	3.632812	0.042053
4.920044	3.639526	0.040771
4.935303	3.651733	0.041107
4.949951	3.690186	0.042053
4.965210	3.721924	0.045868
4.979858	3.741455	0.043976
4.995117	3.734741	0.044617
5.009766	3.721924	0.043640
5.025024	3.747559	0.042389
5.040283	3.760376	0.042389
5.054932	3.798828	0.042053
5.070190	3.792114	0.043030
5.084839	3.823853	0.044281
5.100098	3.817749	0.043976
5.114746	3.843384	0.043335
5.130005	3.836670	0.043335
5.145264	3.843384	0.042694
5.159912	3.855591	0.041107
5.175171	3.900757	0.042053
5.189819	3.912964	0.044617
5.205078	3.925781	0.044617
5.219727	3.925781	0.043976
5.234985	3.925781	0.045258
5.250244	3.938599	0.043030
5.264893	3.945312	0.042389
5.280151	3.983154	0.043335
5.294800	4.014893	0.043976
5.310059	4.014893	0.045868
5.324707	4.040527	0.044922
5.339966	4.047241	0.043976
5.355225	4.040527	0.042053
5.369873	4.059448	0.042694
5.385132	4.072266	0.039185
5.399780	4.104614	0.041412
5.415039	4.097900	0.042389
5.430298	4.123535	0.041748
5.444946	4.136353	0.041748
5.460205	4.142456	0.040771
5.474854	4.149170	0.039825
5.490112	4.155273	0.039185
5.504761	4.193726	0.040771
5.520020	4.199829	0.043976
5.535278	4.238281	0.043335
5.549927	4.251099	0.045868
5.565186	4.231567	0.043335
5.579834	4.231567	0.043976
5.595093	4.276123	0.044281
5.609741	4.263306	0.044617
5.625000	4.282837	0.045258
5.640259	4.327393	0.046204
5.654907	4.340210	0.045868
5.670166	4.346313	0.044922
5.684814	4.384766	0.044281
5.700073	4.371948	0.041412
5.714722	4.378052	0.041107
5.729980	4.410400	0.040466
5.745239	4.442139	0.041412
5.759888	4.416504	0.043030
5.775146	4.473877	0.043640
5.789795	4.461060	0.044922
5.805054	4.479980	0.043640
5.819702	4.467773	0.043640
5.834961	4.479980	0.044281
5.850220	4.492798	0.044922
5.864868	4.550171	0.046844
5.880127	4.556885	0.046844
5.894775	4.550171	0.046509
5.910034	4.550171	0.047485
5.925293	4.575806	0.044922
5.939941	4.588623	0.044922
5.955200	4.581909	0.044281
5.969849	4.620361	0.044922
5.985107	4.658813	0.045258
5.999756	4.683838	0.046844
6.015015	4.683838	0.046844
6.030273	4.677734	0.045258
6.044922	4.671631	0.044281
6.060181	4.703369	0.042053
6.074829	4.709473	0.044281
6.090088	4.747925	0.045258
6.104736	4.754028	0.047485
6.119995	4.754028	0.048126
6.135254	4.773560	0.046844
6.149902	4.792480	0.046844
6.165161	4.805298	0.047485
6.179810	4.811401	0.044922
6.195068	4.837036	0.047150
6.209717	4.862671	0.047791
6.224976	4.868774	0.047485
6.240234	4.875488	0.045868
6.254883	4.875488	0.045868
6.270142	4.900513	0.044617
6.284790	4.900513	0.042053
6.300049	4.907227	0.043030
6.314697	4.938965	0.043976
6.329956	4.977417	0.046844
6.345215	4.983521	0.046204
6.359863	4.983521	0.046844
6.375122	4.977417	0.044922
6.389771	4.989624	0.044281
6.405029	5.034790	0.044617
6.420288	5.040894	0.047485
6.434937	5.072632	0.049377
6.450195	5.053711	0.047485
6.464844	5.079346	0.047485
6.480103	5.104370	0.047485
6.494751	5.091553	0.047150
6.510010	5.136719	0.046844
6.525269	5.161743	0.046844
6.539917	5.181274	0.048126
6.555176	5.206299	0.048431
6.569824	5.187378	0.045868
6.585083	5.187378	0.047791
6.599731	5.219116	0.044922
6.614990	5.231934	0.045868
6.630249	5.238647	0.043976
6.644897	5.263672	0.044281
6.660156	5.270386	0.047150
6.674805	5.295410	0.045868
6.690063	5.308228	0.047150
6.704712	5.314941	0.047150
6.719971	5.314941	0.046204
6.735229	5.327759	0.045868
6.749878	5.340576	0.046204
6.765137	5.365601	0.048431
6.779785	5.391235	0.049377
6.795044	5.397339	0.048431
6.810303	5.416870	0.048431
6.824951	5.416870	0.047485
6.840210	5.422974	0.044922
6.854858	5.461426	0.045868
6.870117	5.474243	0.046844
6.884766	5.480347	0.048126
6.900024	5.512085	0.047791
6.915283	5.524902	0.048737
6.929932	5.518799	0.047485
6.945190	5.512085	0.048126
6.959839	5.544434	0.046509
6.975098	5.569458	0.047485
6.989746	5.601196	0.049713
7.005005	5.607910	0.051300
7.020264	5.601196	0.049713
7.034912	5.614014	0.050354
7.050171	5.607910	0.049072
7.064819	5.646362	0.047791
7.080078	5.646362	0.047791
7.094727	5.678101	0.050018
7.109985	5.728760	0.050354
7.125244	5.715942	0.050018
7.139893	5.709839	0.049713
7.155151	5.728760	0.048431
7.169800	5.715942	0.048126
7.185059	5.760498	0.048126
7.199707	5.792847	0.046204
7.214966	5.792847	0.045868
7.230225	5.811768	0.047150
7.244873	5.843506	0.048126
7.260132	5.837402	0.047791
7.274780	5.830688	0.047791
7.290039	5.843506	0.044617
7.305298	5.888062	0.045258
7.319946	5.894775	0.046844
7.335205	5.919800	0.047150
