FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/3/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
5.264893	3.964233	0.007965
5.280151	3.983154	0.009247
5.294800	3.983154	0.008606
5.310059	4.014893	0.007660
5.324707	4.014893	0.007019
5.339966	4.014893	0.007324
5.355225	4.047241	0.006683
5.369873	4.053345	0.009247
5.385132	4.066162	0.008301
5.399780	4.104614	0.008301
5.415039	4.097900	0.007965
5.430298	4.104614	0.007660
5.444946	4.129639	0.008301
5.460205	4.149170	0.008942
5.474854	4.149170	0.009247
5.490112	4.149170	0.007965
5.504761	4.187012	0.007324
5.520020	4.180908	0.007324
5.535278	4.199829	0.008606
5.549927	4.238281	0.008606
5.565186	4.225464	0.007660
5.579834	4.263306	0.008301
5.595093	4.276123	0.008301
5.609741	4.282837	0.008301
5.625000	4.282837	0.007660
5.640259	4.295654	0.007660
5.654907	4.320679	0.008301
5.670166	4.327393	0.008301
5.684814	4.359131	0.009888
5.700073	4.365845	0.007965
5.714722	4.371948	0.007019
5.729980	4.390869	0.007660
5.745239	4.397583	0.009247
5.759888	4.403687	0.007019
5.775146	4.422607	0.008301
5.789795	4.461060	0.007660
5.805054	4.467773	0.008301
5.819702	4.448242	0.006683
5.834961	4.486694	0.007965
5.850220	4.518433	0.008301
5.864868	4.518433	0.007660
5.880127	4.524536	0.008606
5.894775	4.544067	0.009888
5.910034	4.544067	0.008301
5.925293	4.569702	0.008942
5.939941	4.588623	0.007965
5.955200	4.588623	0.007660
5.969849	4.614258	0.007660
5.985107	4.645996	0.008301
5.999756	4.645996	0.008606
6.015015	4.658813	0.006683
6.030273	4.664917	0.007660
6.044922	4.677734	0.007965
6.060181	4.690552	0.008301
6.074829	4.709473	0.007019
6.090088	4.735107	0.008301
6.104736	4.754028	0.007660
6.119995	4.760742	0.007660
6.135254	4.785767	0.007965
6.149902	4.760742	0.009247
6.165161	4.785767	0.007965
6.179810	4.785767	0.007660
6.195068	4.824219	0.007965
6.209717	4.849854	0.008301
6.224976	4.843140	0.007324
6.240234	4.868774	0.009247
6.254883	4.894409	0.008301
6.270142	4.868774	0.008606
6.284790	4.913330	0.007660
6.300049	4.907227	0.006683
6.314697	4.920044	0.008942
6.329956	4.932251	0.009888
6.345215	4.957886	0.008606
6.359863	4.964600	0.008606
6.375122	4.989624	0.007660
6.389771	5.009155	0.007660
6.405029	5.009155	0.007019
6.420288	5.046997	0.007965
6.434937	5.053711	0.008301
6.450195	5.059814	0.007660
6.464844	5.072632	0.008301
6.480103	5.091553	0.007965
6.494751	5.111084	0.007965
6.510010	5.117187	0.007324
6.525269	5.130005	0.007324
6.539917	5.148926	0.008301
6.555176	5.168457	0.008301
6.569824	5.174561	0.007965
6.585083	5.200195	0.008606
6.599731	5.206299	0.008942
6.614990	5.219116	0.007324
6.630249	5.225830	0.008942
6.644897	5.244751	0.008606
6.660156	5.244751	0.008606
6.674805	5.244751	0.009888
6.690063	5.263672	0.009247
6.704712	5.295410	0.007660
6.719971	5.321045	0.009552
6.735229	5.340576	0.008942
6.749878	5.340576	0.007965
6.765137	5.391235	0.007324
6.779785	5.359497	0.008606
6.795044	5.397339	0.009247
6.810303	5.416870	0.007324
6.824951	5.429687	0.009552
6.840210	5.442505	0.009247
6.854858	5.448608	0.008301
6.870117	5.480347	0.008301
6.884766	5.461426	0.007324
6.900024	5.487061	0.008942
6.915283	5.493164	0.007965
6.929932	5.512085	0.009247
6.945190	5.524902	0.008942
6.959839	5.544434	0.008606
6.975098	5.550537	0.007660
6.989746	5.582275	0.008606
7.005005	5.588989	0.008942
7.020264	5.595093	0.008942
7.034912	5.620728	0.008942
7.050171	5.652466	0.008942
7.064819	5.626831	0.008301
7.080078	5.658569	0.007965
7.094727	5.690918	0.008301
7.109985	5.678101	0.008301
7.125244	5.703735	0.008606
7.139893	5.715942	0.007660
7.155151	5.722656	0.007965
7.169800	5.748291	0.007660
7.185059	5.754395	0.007324
7.199707	5.760498	0.007324
7.214966	5.760498	0.008606
7.230225	5.805664	0.008301
7.244873	5.805664	0.008942
7.260132	5.824585	0.007965
7.274780	5.850220	0.008606
7.290039	5.862427	0.009247
7.305298	5.875244	0.008301
7.319946	5.869141	0.008301
7.335205	5.881958	0.008301
7.349854	5.907593	0.006073
7.365112	5.926514	0.008942
7.379761	5.952148	0.007019
7.395020	5.939331	0.007019
