FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 12/7/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
6.165161	4.977417	0.005737
6.179810	5.040894	0.004456
6.195068	5.021973	0.004150
6.209717	5.053711	0.004456
6.224976	5.028076	0.002869
6.240234	5.040894	0.003845
6.254883	5.091553	0.003510
6.270142	5.117187	0.003845
6.284790	5.079346	0.002563
6.300049	5.136719	0.004150
6.314697	5.111084	0.003845
6.329956	5.123901	0.004150
6.345215	5.161743	0.003204
6.359863	5.187378	0.004150
6.375122	5.187378	0.004456
6.389771	5.206299	0.005432
6.405029	5.219116	0.004791
6.420288	5.231934	0.004791
6.434937	5.231934	0.003845
6.450195	5.276489	0.004456
6.464844	5.295410	0.003845
6.480103	5.314941	0.004456
6.494751	5.314941	0.003510
6.510010	5.289307	0.003510
6.525269	5.321045	0.004791
6.539917	5.365601	0.005432
6.555176	5.359497	0.003204
6.569824	5.365601	0.005096
6.585083	5.378418	0.003510
6.599731	5.397339	0.003845
6.614990	5.422974	0.005432
6.630249	5.410156	0.005096
6.644897	5.448608	0.003204
6.660156	5.448608	0.003845
6.674805	5.454712	0.004150
6.690063	5.487061	0.002228
6.704712	5.499268	0.003845
6.719971	5.512085	0.004456
6.735229	5.524902	0.005096
6.749878	5.556641	0.004150
6.765137	5.556641	0.003204
6.779785	5.556641	0.004456
6.795044	5.582275	0.004456
6.810303	5.633545	0.004150
6.824951	5.607910	0.003845
6.840210	5.626831	0.004791
6.854858	5.646362	0.004150
6.870117	5.658569	0.003845
6.884766	5.665283	0.004791
6.900024	5.735474	0.003845
6.915283	5.703735	0.004150
6.929932	5.728760	0.004456
6.945190	5.741577	0.003845
6.959839	5.715942	0.003204
6.975098	5.741577	0.005432
6.989746	5.780029	0.004791
7.005005	5.780029	0.004150
7.020264	5.805664	0.004456
7.034912	5.824585	0.003845
7.050171	5.811768	0.004791
7.064819	5.862427	0.004791
7.080078	5.843506	0.003204
7.094727	5.830688	0.003204
7.109985	5.850220	0.004150
7.125244	5.894775	0.003845
7.139893	5.907593	0.003845
7.155151	5.919800	0.004150
7.169800	5.945435	0.004150
7.185059	5.919800	0.004456
7.199707	5.977173	0.005737
7.214966	5.983887	0.004150
7.230225	5.989990	0.005096
7.244873	6.009521	0.005432
7.260132	6.009521	0.004150
7.274780	6.034546	0.004456
7.290039	6.072998	0.005432
7.305298	6.041260	0.005096
7.319946	6.091919	0.004150
7.335205	6.079102	0.003510
7.349854	6.123657	0.003845
7.365112	6.130371	0.004791
7.379761	6.104736	0.004150
7.395020	6.143188	0.004456
7.410278	6.162109	0.004791
7.424927	6.187744	0.004150
7.440186	6.168213	0.005096
7.454834	6.206665	0.004150
7.470093	6.232300	0.004456
7.484741	6.232300	0.003510
7.500000	6.257935	0.003845
7.515259	6.251221	0.004150
7.529907	6.270142	0.005737
7.545166	6.289673	0.004456
7.559814	6.308594	0.002869
7.575073	6.289673	0.004150
7.589722	6.365967	0.005096
7.604980	6.353149	0.004456
7.620239	6.359863	0.003845
7.634888	6.353149	0.003845
7.650146	6.417236	0.004150
7.664795	6.410522	0.005096
7.680054	6.417236	0.003845
7.694702	6.436157	0.003845
7.709961	6.474609	0.004791
7.725220	6.417236	0.005737
7.739868	6.474609	0.004456
7.755127	6.461792	0.004456
7.769775	6.506348	0.002869
7.785034	6.493530	0.003204
7.800293	6.525269	0.004456
7.814941	6.531372	0.002869
7.830200	6.563721	0.003845
7.844849	6.544189	0.003510
7.860107	6.576538	0.004456
7.874756	6.608276	0.005096
7.890015	6.601562	0.004456
7.905273	6.633301	0.003510
7.919922	6.646118	0.005432
7.935181	6.658936	0.004456
7.949829	6.640015	0.005096
7.965088	6.671753	0.003845
7.979736	6.671753	0.005737
7.994995	6.703491	0.004150
8.010254	6.716309	0.003845
8.024902	6.723022	0.005096
8.040161	6.741943	0.002563
8.054810	6.767578	0.003510
8.070068	6.754761	0.005737
